department,disease,section,question,prompt,href,gpt_gene,extracted_text
皮肤性病科,甲营养不良,概述,甲营养不良能痊愈吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：甲营养不良能痊愈吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10894431598777950494?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,自限性,['自限性']
皮肤性病科,甲营养不良,概述,甲营养不良怎么治疗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：甲营养不良怎么治疗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10894431598777950494?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,治疗方法,['治疗方法']
妇产科,小儿唐氏综合征,概述,小儿唐氏综合征患者面容表现如何？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：小儿唐氏综合征患者面容表现如何？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8305060068689362874?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,症状,['症状']
妇产科,小儿唐氏综合征,概述,小儿唐氏综合征可以治疗吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：小儿唐氏综合征可以治疗吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8305060068689362874?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,治疗方法，影响生活质量,
妇产科,小儿唐氏综合征,概述,小儿唐氏综合征特点？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：小儿唐氏综合征特点？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8305060068689362874?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病介绍,['疾病介绍']
肿瘤科,乙状结肠癌,概述,乙状结肠癌有痊愈的吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：乙状结肠癌有痊愈的吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10888237061984168929?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,良恶性,['良恶性']
肿瘤科,乙状结肠癌,概述,乙状结肠癌是怎么引起的？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：乙状结肠癌是怎么引起的？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10888237061984168929?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,发病机制、发病诱因,"['发病机制', '发病诱因']"
肿瘤科,乙状结肠癌,概述,乙状结肠癌术后饮食？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：乙状结肠癌术后饮食？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10888237061984168929?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常护理和注意事项,['日常护理和注意事项']
肿瘤科,乙状结肠癌,概述,乙状结肠癌能活多久？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：乙状结肠癌能活多久？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10888237061984168929?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,影响寿命,['影响寿命']
皮肤性病科,角化型足癣,治疗,角化型足癣怎么治？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：角化型足癣怎么治？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10575330543842666860?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,治疗方法,['治疗方法']
皮肤性病科,角化型足癣,治疗,角化型足癣用药时需注意什么？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：角化型足癣用药时需注意什么？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10575330543842666860?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常护理和注意事项,['日常护理和注意事项']
耳鼻咽喉头颈外科,会厌囊肿,概述,治疗会厌囊肿需要动手术吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：治疗会厌囊肿需要动手术吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8081757589292575852?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,"治疗方法, 治疗的作用机制, 急救方法, 并发症, 影响生活质量, 影响寿命, 其他预后",
耳鼻咽喉头颈外科,会厌囊肿,概述,会厌囊肿如何诊断？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：会厌囊肿如何诊断？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8081757589292575852?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,"疾病介绍
诊断依据
检验检查",
耳鼻咽喉头颈外科,会厌囊肿,概述,成人和婴幼儿的会厌囊肿症状上有何不同？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：成人和婴幼儿的会厌囊肿症状上有何不同？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8081757589292575852?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病之间的区别,['疾病之间的区别']
神经内科,出血性脑梗死,概述,发生出血转化后，病情会突然加重吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：发生出血转化后，病情会突然加重吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11257030141177829584?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,并发症,['并发症']
神经内科,出血性脑梗死,概述,得了脑梗死一定会出现出血转化吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：得了脑梗死一定会出现出血转化吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11257030141177829584?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,并发症,['并发症']
